CompanyID;OriginalMainAccountID;AX12MainAccountID;OriginalCostcenterID;Ax12CostCenterID;AX12BusinessUnitID;AX12ObjectiveID;Ax12ProductionLineID;AX12ProjectID;AX12SiteID;AX12SubAccountID;IntercompanyID;Date;Currency;AmountAccounting;AmountTransaction;AmountReporting;VoucherText;Version
DK02;;662010;;31951;U11S;;;;DKHOL;;;2024-12-01;DKK;-71159,59;-71159,59;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-06-01;DKK;-317,89;-317,89;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-07-01;DKK;-317,89;-317,89;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-08-01;DKK;-317,89;-317,89;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-09-01;DKK;-317,89;-317,89;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-10-01;DKK;-317,89;-317,89;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-11-01;DKK;-317,89;-317,89;;;FC24
DK02;;662010;;31932;U11S;;;;DKHAS;;;2024-12-01;DKK;-317,89;-317,89;;;FC24
DK02;;606010;;51110;U11S;;;;DKADM;;;2024-08-01;DKK;-10000;-10000;;;FC24
DK02;;606010;;51110;U11S;;;;DKADM;;;2024-12-01;DKK;-5000;-5000;;;FC24
DK02;;682010;;31953;U11S;;;;DKHAT;;;2024-06-01;DKK;-5274,96;-5274,96;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-06-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-07-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-08-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-09-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-10-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-11-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHOL;;;2024-12-01;DKK;-390,58;-390,58;;;FC24
DK02;;682010;;31953;U11S;;;;DKHAS;;;2024-06-01;DKK;-5389,2;-5389,2;;;FC24
DK02;;682010;;31953;U11S;;;;DKHAS;;;2024-10-01;DKK;-6000;-6000;;;FC24
DK02;;682010;;53610;U11S;;;;DKADM;;;2024-04-01;DKK;-3250;-3250;;;FC24
DK02;;682010;;53610;U11S;;;;DKADM;;;2024-05-01;DKK;-2500;-2500;;;FC24
DK02;;682010;;53610;U11S;;;;DKADM;;;2024-06-01;DKK;-2150;-2150;;;FC24
DK02;;682010;;53610;U11S;;;;DKADM;;;2024-10-01;DKK;-3250;-3250;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-04-01;DKK;-4144;-4144;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-05-01;DKK;-4144;-4144;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-06-01;DKK;-4144;-4144;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-07-01;DKK;-4144;-4144;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-08-01;DKK;-4166,67;-4166,67;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-09-01;DKK;-4166,67;-4166,67;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-10-01;DKK;-4166,67;-4166,67;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-11-01;DKK;-4166,67;-4166,67;;;FC24
DK02;;682010;;53910;U11S;;;;DKADM;;;2024-12-01;DKK;-4166,67;-4166,67;;;FC24
DK02;;682010;;51210;U11S;;;;DKADM;;;2024-06-01;DKK;-2150;-2150;;;FC24
DK02;;682010;;51211;U11S;;;;DKADM;;;2024-05-01;DKK;-750;-750;;;FC24
DK02;;682010;;51211;U11S;;;;DKADM;;;2024-08-01;DKK;-750;-750;;;FC24
DK02;;682010;;51211;U11S;;;;DKADM;;;2024-11-01;DKK;-750;-750;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-03-01;DKK;-161,85;-161,85;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-04-01;DKK;-2783,81;-2783,81;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-05-01;DKK;-1145,92;-1145,92;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-07-01;DKK;-1000;-1000;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-08-01;DKK;-1000;-1000;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-09-01;DKK;-1000;-1000;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-10-01;DKK;-1000;-1000;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-11-01;DKK;-1000;-1000;;;FC24
DK02;;682010;;51311;U11S;;;;DKADM;;;2024-12-01;DKK;-1000;-1000;;;FC24
DK02;;682510;;31931;U11S;;;;DKHAT;;;2024-03-01;DKK;-3565,21;-3565,21;;;FC24
DK02;;682510;;31931;U11S;;;;DKHAT;;;2024-04-01;DKK;-1188,4;-1188,4;;;FC24
DK02;;682510;;31931;U11S;;;;DKHAT;;;2024-05-01;DKK;-1188,4;-1188,4;;;FC24
DK02;;682510;;31932;U11S;;;;DKHAT;;;2024-03-01;DKK;-3252,69;-3252,69;;;FC24
DK02;;682510;;31932;U11S;;;;DKHAT;;;2024-04-01;DKK;-1084,23;-1084,23;;;FC24
DK02;;682510;;31932;U11S;;;;DKHAT;;;2024-05-01;DKK;-1084,23;-1084,23;;;FC24
DK02;;682510;;31951;U11S;;;;DKHAT;;;2024-03-01;DKK;-385,92;-385,92;;;FC24
DK02;;682510;;31951;U11S;;;;DKHAT;;;2024-04-01;DKK;-128,64;-128,64;;;FC24
DK02;;682510;;31951;U11S;;;;DKHAT;;;2024-05-01;DKK;-128,64;-128,64;;;FC24
DK02;;682510;;31952;U11S;;;;DKHAT;;;2024-03-01;DKK;-459,47;-459,47;;;FC24
DK02;;682510;;31952;U11S;;;;DKHAT;;;2024-04-01;DKK;-549,54;-549,54;;;FC24
DK02;;682510;;31952;U11S;;;;DKHAT;;;2024-05-01;DKK;-434,92;-434,92;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-03-01;DKK;-6282,96;-6282,96;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-04-01;DKK;-10364,82;-10364,82;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-05-01;DKK;-10364,82;-10364,82;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-06-01;DKK;-11706,1;-11706,1;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-07-01;DKK;-11706,1;-11706,1;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-08-01;DKK;-16000;-16000;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-09-01;DKK;-16000;-16000;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-10-01;DKK;-16000;-16000;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-11-01;DKK;-16000;-16000;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAT;;;2024-12-01;DKK;-16000;-16000;;;FC24
DK02;;682510;;31931;U11S;;;;DKHOL;;;2024-03-01;DKK;-5164,05;-5164,05;;;FC24
DK02;;682510;;31931;U11S;;;;DKHOL;;;2024-04-01;DKK;-1721,35;-1721,35;;;FC24
DK02;;682510;;31931;U11S;;;;DKHOL;;;2024-05-01;DKK;-1721,35;-1721,35;;;FC24
DK02;;682510;;31951;U11S;;;;DKHOL;;;2024-03-01;DKK;-1957,19;-1957,19;;;FC24
DK02;;682510;;31951;U11S;;;;DKHOL;;;2024-04-01;DKK;-652,4;-652,4;;;FC24
DK02;;682510;;31951;U11S;;;;DKHOL;;;2024-05-01;DKK;-652,4;-652,4;;;FC24
DK02;;682510;;31952;U11S;;;;DKHOL;;;2024-03-01;DKK;-213,57;-213,57;;;FC24
DK02;;682510;;31952;U11S;;;;DKHOL;;;2024-04-01;DKK;-202,15;-202,15;;;FC24
DK02;;682510;;31952;U11S;;;;DKHOL;;;2024-05-01;DKK;-202,15;-202,15;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-03-01;DKK;-11666,67;-11666,67;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-04-01;DKK;-8943,52;-8943,52;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-05-01;DKK;-11666,67;-11666,67;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-06-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-07-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-08-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-09-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-10-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-11-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31953;U11S;;;;DKHOL;;;2024-12-01;DKK;-11276,09;-11276,09;;;FC24
DK02;;682510;;31931;U11S;;;;DKHAS;;;2024-03-01;DKK;-1378,3;-1378,3;;;FC24
DK02;;682510;;31931;U11S;;;;DKHAS;;;2024-04-01;DKK;-459,43;-459,43;;;FC24
DK02;;682510;;31931;U11S;;;;DKHAS;;;2024-05-01;DKK;-459,43;-459,43;;;FC24
DK02;;682510;;31932;U11S;;;;DKHAS;;;2024-03-01;DKK;-1056,59;-1056,59;;;FC24
DK02;;682510;;31932;U11S;;;;DKHAS;;;2024-04-01;DKK;-352,2;-352,2;;;FC24
DK02;;682510;;31932;U11S;;;;DKHAS;;;2024-05-01;DKK;-352,2;-352,2;;;FC24
DK02;;682510;;31951;U11S;;;;DKHAS;;;2024-03-01;DKK;-358,36;-358,36;;;FC24
DK02;;682510;;31951;U11S;;;;DKHAS;;;2024-04-01;DKK;-119,45;-119,45;;;FC24
DK02;;682510;;31951;U11S;;;;DKHAS;;;2024-05-01;DKK;-119,45;-119,45;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-03-01;DKK;-1973,05;-1973,05;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-04-01;DKK;-3580,53;-3580,53;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-05-01;DKK;-3580,53;-3580,53;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-06-01;DKK;-4378,86;-4378,86;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-07-01;DKK;-4378,87;-4378,87;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-08-01;DKK;-3447;-3447;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-09-01;DKK;-3447;-3447;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-10-01;DKK;-3447;-3447;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-11-01;DKK;-3447;-3447;;;FC24
DK02;;682510;;31953;U11S;;;;DKHAS;;;2024-12-01;DKK;-3447;-3447;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-03-01;DKK;-1642,61;-1642,61;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-04-01;DKK;-1587,22;-1587,22;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-05-01;DKK;-1587,22;-1587,22;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-06-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-07-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-08-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-09-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-10-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-11-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31952;U11S;;;;DKADM;;;2024-12-01;DKK;-1800;-1800;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-03-01;DKK;-17448,64;-17448,64;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-04-01;DKK;-19829,39;-19829,39;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-05-01;DKK;-19821,96;-19821,96;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-06-01;DKK;-857,72;-857,72;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-07-01;DKK;-856,64;-856,64;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-08-01;DKK;-1200;-1200;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-09-01;DKK;-1200;-1200;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-10-01;DKK;-1200;-1200;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-11-01;DKK;-1200;-1200;;;FC24
DK02;;682510;;31953;U11S;;;;DKADM;;;2024-12-01;DKK;-1200;-1200;;;FC24
DK02;;682510;;31954;U11S;;;;DKADM;;;2024-03-01;DKK;-430,35;-430,35;;;FC24
DK02;;682510;;31954;U11S;;;;DKADM;;;2024-04-01;DKK;-407,36;-407,36;;;FC24
DK02;;682510;;31954;U11S;;;;DKADM;;;2024-05-01;DKK;-407,36;-407,36;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-03-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-04-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-05-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-06-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-07-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-08-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-09-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-10-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-11-01;DKK;-600;-600;;;FC24
DK02;;682510;;53110;U11S;;;;DKADM;;;2024-12-01;DKK;-600;-600;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-03-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-04-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-05-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-06-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-07-01;DKK;-639,35;-639,35;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-08-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-09-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-10-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-11-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53310;U11S;;;;DKADM;;;2024-12-01;DKK;-640,15;-640,15;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-03-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-04-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-05-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-08-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-09-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-10-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-11-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;53910;U11S;;;;DKADM;;;2024-12-01;DKK;-6200;-6200;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-03-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-04-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-05-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-06-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-07-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-08-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-09-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-10-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-11-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51211;U11S;;;;DKADM;;;2024-12-01;DKK;-1084,26;-1084,26;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-03-01;DKK;-375,35;-375,35;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-04-01;DKK;-355,29;-355,29;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-05-01;DKK;-355,29;-355,29;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-06-01;DKK;-355;-355;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-07-01;DKK;-355;-355;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-08-01;DKK;-355;-355;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-09-01;DKK;-355;-355;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-10-01;DKK;-355;-355;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-11-01;DKK;-355;-355;;;FC24
DK02;;682510;;51212;U11S;;;;DKADM;;;2024-12-01;DKK;-355;-355;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-03-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-04-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-05-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-06-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-07-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-08-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-09-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-10-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-11-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;51311;U11S;;;;DKADM;;;2024-12-01;DKK;-1173,09;-1173,09;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-03-01;DKK;2113,65;2113,65;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-04-01;DKK;-1436,49;-1436,49;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-05-01;DKK;-1436,49;-1436,49;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-06-01;DKK;-1436,49;-1436,49;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-07-01;DKK;-1434,72;-1434,72;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-08-01;DKK;-3078;-3078;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-09-01;DKK;-3078;-3078;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-10-01;DKK;-3078;-3078;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-11-01;DKK;-3078;-3078;;;FC24
DK02;;682510;;41311;U11S;;;;DKADM;;;2024-12-01;DKK;-3078;-3078;;;FC24
DK02;;683010;;31953;U11S;;;;DKHOL;;;2024-04-01;DKK;-2723,15;-2723,15;;;FC24
DK02;;685010;;31952;U11S;;;;DKHAT;;;2024-03-01;DKK;4333,42;4333,42;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-03-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-04-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-05-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-06-01;DKK;-7350;-7350;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-08-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-09-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-10-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-11-01;DKK;-7500;-7500;;;FC24
DK02;;685010;;41311;U11S;;;;DKADM;;;2024-12-01;DKK;-7500;-7500;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-03-01;DKK;-3408323,21;-3408323,21;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-04-01;DKK;-4097906,12;-4097906,12;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-05-01;DKK;-3257120,9;-3257120,9;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-06-01;DKK;-3585062,05;-3585062,05;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-07-01;DKK;-3421244,03;-3421244,03;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-08-01;DKK;-3997782,42;-3997782,42;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-09-01;DKK;-4175943,71;-4175943,71;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-10-01;DKK;-3531913,13;-3531913,13;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-11-01;DKK;-4227129,93;-4227129,93;;;FC24
DK02;;512010;;31921;U11S;;;;DKHAT;;;2024-12-01;DKK;-3023645,27;-3023645,27;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-03-01;DKK;-534350,18;-534350,18;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-04-01;DKK;-408007,33;-408007,33;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-05-01;DKK;-467679,72;-467679,72;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-06-01;DKK;-431028,88;-431028,88;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-07-01;DKK;-473073,08;-473073,08;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-08-01;DKK;-475349,23;-475349,23;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-09-01;DKK;-475349,23;-475349,23;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-10-01;DKK;-475349,23;-475349,23;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-11-01;DKK;-475349,23;-475349,23;;;FC24
DK02;;512010;;31931;U11S;;;;DKHAT;;;2024-12-01;DKK;-475349,23;-475349,23;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-03-01;DKK;-430205,5;-430205,5;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-04-01;DKK;-332966,41;-332966,41;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-05-01;DKK;-423385,16;-423385,16;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-06-01;DKK;-386609,73;-386609,73;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-07-01;DKK;-386609,73;-386609,73;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-08-01;DKK;-386609,73;-386609,73;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-09-01;DKK;-403829,75;-403829,75;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-10-01;DKK;-402923,46;-402923,46;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-11-01;DKK;-402923,46;-402923,46;;;FC24
DK02;;512010;;31932;U11S;;;;DKHAT;;;2024-12-01;DKK;-403829,75;-403829,75;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-03-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-04-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-05-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-06-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-07-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-08-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-09-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-10-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-11-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31951;U11S;;;;DKHAT;;;2024-12-01;DKK;-79005;-79005;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-03-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-04-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-05-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-06-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-07-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-08-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-09-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-10-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-11-01;DKK;-112713,8;-112713,8;;;FC24
DK02;;512010;;31953;U11S;;;;DKHAT;;;2024-12-01;DKK;-112713,8;-112713,8;;;FC24
